Site_ID,Country,Biome,Bait_Type,Number_of_Ants,Percent_of_Baits_with_Ants,CountryTotalAntBaitType,Latitude,Longitude,Habitat_type,Elevation,Distance_from_shore,Precipitation,Temperature,Contributor,Site_Details
283,Finland,Woodland/Shrubland,Water,2,20,2,59.8438,23.2024,sand dune - pine forest,10,4,604,5.3,Sorvari,Hankoniemi
284,Finland,Woodland/Shrubland,Amino Acids,1,20,2,60.4557,22.2835,rocky forest,50,25,672,5.2,Sorvari,University hill Turku
284,Finland,Woodland/Shrubland,Cookie,52,40,139,60.4557,22.2835,rocky forest,50,25,672,5.2,Sorvari,University hill Turku
284,Finland,Woodland/Shrubland,Olive Oil,8,20,92,60.4557,22.2835,rocky forest,50,25,672,5.2,Sorvari,University hill Turku
284,Finland,Woodland/Shrubland,Salt,0,0,8,60.4557,22.2835,rocky forest,50,25,672,5.2,Sorvari,University hill Turku
284,Finland,Woodland/Shrubland,Sugar,19,40,211,60.4557,22.2835,rocky forest,50,25,672,5.2,Sorvari,University hill Turku
284,Finland,Woodland/Shrubland,Water,0,0,2,60.4557,22.2835,rocky forest,50,25,672,5.2,Sorvari,University hill Turku
285,Finland,Woodland/Shrubland,Amino Acids,0,0,2,60.6306,22.3104,Pine Forest,50,2,676,4.8,Sorvari,Vahto
285,Finland,Woodland/Shrubland,Cookie,8,40,139,60.6306,22.3104,Pine Forest,50,2,676,4.8,Sorvari,Vahto
285,Finland,Woodland/Shrubland,Olive Oil,1,20,92,60.6306,22.3104,Pine Forest,50,2,676,4.8,Sorvari,Vahto
285,Finland,Woodland/Shrubland,Salt,1,20,8,60.6306,22.3104,Pine Forest,50,2,676,4.8,Sorvari,Vahto
285,Finland,Woodland/Shrubland,Sugar,73,40,211,60.6306,22.3104,Pine Forest,50,2,676,4.8,Sorvari,Vahto
285,Finland,Woodland/Shrubland,Water,0,0,2,60.6306,22.3104,Pine Forest,50,2,676,4.8,Sorvari,Vahto
286,Finland,Woodland/Shrubland,Amino Acids,0,0,2,60.4383,22.1995,Broad-leaf Forest,16,1,665,5.2,Sorvari,Ruissalo Turku
286,Finland,Woodland/Shrubland,Cookie,10,40,139,60.4383,22.1995,Broad-leaf Forest,16,1,665,5.2,Sorvari,Ruissalo Turku
286,Finland,Woodland/Shrubland,Olive Oil,1,20,92,60.4383,22.1995,Broad-leaf Forest,16,1,665,5.2,Sorvari,Ruissalo Turku
286,Finland,Woodland/Shrubland,Salt,0,0,8,60.4383,22.1995,Broad-leaf Forest,16,1,665,5.2,Sorvari,Ruissalo Turku
286,Finland,Woodland/Shrubland,Sugar,1,20,211,60.4383,22.1995,Broad-leaf Forest,16,1,665,5.2,Sorvari,Ruissalo Turku
286,Finland,Woodland/Shrubland,Water,0,0,2,60.4383,22.1995,Broad-leaf Forest,16,1,665,5.2,Sorvari,Ruissalo Turku
294,France,Woodland/Shrubland,Amino Acids,0,0,0,50.509039,3.046892,Temperate forest dominated by Quercus spp.. Carpinus betulus and Fagus sylvatica,59,75,675,10,T. Delsinne; TM Arias Penna,Phalempin. France
294,France,Woodland/Shrubland,Cookie,3,40,3,50.509039,3.046892,Temperate forest dominated by Quercus spp.. Carpinus betulus and Fagus sylvatica,59,75,675,10,T. Delsinne; TM Arias Penna,Phalempin. France
294,France,Woodland/Shrubland,Olive Oil,0,0,0,50.509039,3.046892,Temperate forest dominated by Quercus spp.. Carpinus betulus and Fagus sylvatica,59,75,675,10,T. Delsinne; TM Arias Penna,Phalempin. France
294,France,Woodland/Shrubland,Salt,0,0,0,50.509039,3.046892,Temperate forest dominated by Quercus spp.. Carpinus betulus and Fagus sylvatica,59,75,675,10,T. Delsinne; TM Arias Penna,Phalempin. France
294,France,Woodland/Shrubland,Sugar,13,40,13,50.509039,3.046892,Temperate forest dominated by Quercus spp.. Carpinus betulus and Fagus sylvatica,59,75,675,10,T. Delsinne; TM Arias Penna,Phalempin. France
294,France,Woodland/Shrubland,Water,0,0,0,50.509039,3.046892,Temperate forest dominated by Quercus spp.. Carpinus betulus and Fagus sylvatica,59,75,675,10,T. Delsinne; TM Arias Penna,Phalempin. France
14,Guatemala,Tropical seasonal forest/Savanna,Amino Acids,0,0,36,15.42,-89,Habitat type: Lake-side rocky beach,90,50,2414,25.5,Del Toro; R. Ribbons,Guatemala. Izabal. Lago Izabal Sur. Mariscos. Playa Dorada
14,Guatemala,Tropical seasonal forest/Savanna,Cookie,848,100,852,15.42,-89,Habitat type: Lake-side rocky beach,90,50,2414,25.5,Del Toro; R. Ribbons,Guatemala. Izabal. Lago Izabal Sur. Mariscos. Playa Dorada
14,Guatemala,Tropical seasonal forest/Savanna,Olive Oil,65,40,65,15.42,-89,Habitat type: Lake-side rocky beach,90,50,2414,25.5,Del Toro; R. Ribbons,Guatemala. Izabal. Lago Izabal Sur. Mariscos. Playa Dorada
14,Guatemala,Tropical seasonal forest/Savanna,Salt,52,60,128,15.42,-89,Habitat type: Lake-side rocky beach,90,50,2414,25.5,Del Toro; R. Ribbons,Guatemala. Izabal. Lago Izabal Sur. Mariscos. Playa Dorada
14,Guatemala,Tropical seasonal forest/Savanna,Sugar,9,60,47,15.42,-89,Habitat type: Lake-side rocky beach,90,50,2414,25.5,Del Toro; R. Ribbons,Guatemala. Izabal. Lago Izabal Sur. Mariscos. Playa Dorada
14,Guatemala,Tropical seasonal forest/Savanna,Water,0,0,22,15.42,-89,Habitat type: Lake-side rocky beach,90,50,2414,25.5,Del Toro; R. Ribbons,Guatemala. Izabal. Lago Izabal Sur. Mariscos. Playa Dorada
15,Guatemala,Tropical seasonal forest/Savanna,Amino Acids,18,40,36,16.93,-89.89,Urban park,120,167,1549,25.5,Del Toro; R. Ribbons,Guatemala.Peten. Santa Elena. Flores. Urban Transect in city park
15,Guatemala,Tropical seasonal forest/Savanna,Cookie,2,20,852,16.93,-89.89,Urban park,120,167,1549,25.5,Del Toro; R. Ribbons,Guatemala.Peten. Santa Elena. Flores. Urban Transect in city park
15,Guatemala,Tropical seasonal forest/Savanna,Olive Oil,0,0,65,16.93,-89.89,Urban park,120,167,1549,25.5,Del Toro; R. Ribbons,Guatemala.Peten. Santa Elena. Flores. Urban Transect in city park
15,Guatemala,Tropical seasonal forest/Savanna,Salt,38,60,128,16.93,-89.89,Urban park,120,167,1549,25.5,Del Toro; R. Ribbons,Guatemala.Peten. Santa Elena. Flores. Urban Transect in city park
15,Guatemala,Tropical seasonal forest/Savanna,Sugar,19,40,47,16.93,-89.89,Urban park,120,167,1549,25.5,Del Toro; R. Ribbons,Guatemala.Peten. Santa Elena. Flores. Urban Transect in city park
15,Guatemala,Tropical seasonal forest/Savanna,Water,11,40,22,16.93,-89.89,Urban park,120,167,1549,25.5,Del Toro; R. Ribbons,Guatemala.Peten. Santa Elena. Flores. Urban Transect in city park
187,Guatemala,Tropical seasonal forest/Savanna,Amino Acids,18,40,36,16.99943,-89.714925,Nature Reserve. Prestine hiking area,182,129,1461,25.5,Del Toro; R. Ribbons,
187,Guatemala,Tropical seasonal forest/Savanna,Cookie,2,20,852,16.99943,-89.714925,Nature Reserve. Prestine hiking area,182,129,1461,25.5,Del Toro; R. Ribbons,
187,Guatemala,Tropical seasonal forest/Savanna,Olive Oil,0,0,65,16.99943,-89.714925,Nature Reserve. Prestine hiking area,182,129,1461,25.5,Del Toro; R. Ribbons,
187,Guatemala,Tropical seasonal forest/Savanna,Salt,38,60,128,16.99943,-89.714925,Nature Reserve. Prestine hiking area,182,129,1461,25.5,Del Toro; R. Ribbons,
187,Guatemala,Tropical seasonal forest/Savanna,Sugar,19,40,47,16.99943,-89.714925,Nature Reserve. Prestine hiking area,182,129,1461,25.5,Del Toro; R. Ribbons,
187,Guatemala,Tropical seasonal forest/Savanna,Water,11,40,22,16.99943,-89.714925,Nature Reserve. Prestine hiking area,182,129,1461,25.5,Del Toro; R. Ribbons,
275,Italy,Woodland/Shrubland,Amino Acids,0,0,1,43.88453333,11.15969167,Olive Field,100,72,903,12.6,Santini,
275,Italy,Woodland/Shrubland,Cookie,3,20,9,43.88453333,11.15969167,Olive Field,100,72,903,12.6,Santini,
275,Italy,Woodland/Shrubland,Olive Oil,92,100,171,43.88453333,11.15969167,Olive Field,100,72,903,12.6,Santini,
275,Italy,Woodland/Shrubland,Salt,6,40,11,43.88453333,11.15969167,Olive Field,100,72,903,12.6,Santini,
275,Italy,Woodland/Shrubland,Sugar,23,80,104,43.88453333,11.15969167,Olive Field,100,72,903,12.6,Santini,
275,Italy,Woodland/Shrubland,Water,0,0,0,43.88453333,11.15969167,Olive Field,100,72,903,12.6,Santini,
276,Italy,Woodland/Shrubland,Amino Acids,0,0,1,43.95207778,11.2242,Mixed oak woodland,400,76,908,12.3,Santini,
276,Italy,Woodland/Shrubland,Cookie,0,0,9,43.95207778,11.2242,Mixed oak woodland,400,76,908,12.3,Santini,
276,Italy,Woodland/Shrubland,Olive Oil,31,40,171,43.95207778,11.2242,Mixed oak woodland,400,76,908,12.3,Santini,
276,Italy,Woodland/Shrubland,Salt,5,40,11,43.95207778,11.2242,Mixed oak woodland,400,76,908,12.3,Santini,
276,Italy,Woodland/Shrubland,Sugar,68,100,104,43.95207778,11.2242,Mixed oak woodland,400,76,908,12.3,Santini,
276,Italy,Woodland/Shrubland,Water,0,0,0,43.95207778,11.2242,Mixed oak woodland,400,76,908,12.3,Santini,
277,Italy,Woodland/Shrubland,Amino Acids,1,20,1,43.94119167,11.18501389,Open fields bordered by oak woodlands. Last ploughing two years before collection.,500,78,922,11.7,Santini,
277,Italy,Woodland/Shrubland,Cookie,6,40,9,43.94119167,11.18501389,Open fields bordered by oak woodlands. Last ploughing two years before collection.,500,78,922,11.7,Santini,
277,Italy,Woodland/Shrubland,Olive Oil,48,80,171,43.94119167,11.18501389,Open fields bordered by oak woodlands. Last ploughing two years before collection.,500,78,922,11.7,Santini,
277,Italy,Woodland/Shrubland,Salt,0,0,11,43.94119167,11.18501389,Open fields bordered by oak woodlands. Last ploughing two years before collection.,500,78,922,11.7,Santini,
277,Italy,Woodland/Shrubland,Sugar,13,40,104,43.94119167,11.18501389,Open fields bordered by oak woodlands. Last ploughing two years before collection.,500,78,922,11.7,Santini,
277,Italy,Woodland/Shrubland,Water,0,0,0,43.94119167,11.18501389,Open fields bordered by oak woodlands. Last ploughing two years before collection.,500,78,922,11.7,Santini,
162,Laos,Tropical rainforest,Amino Acids,2,20,2,17.9943,104.81932,Primary Forest,247,143,2760,24.3,Le Ponce Delsinne,
162,Laos,Tropical rainforest,Cookie,50,100,50,17.9943,104.81932,Primary Forest,247,143,2760,24.3,Le Ponce Delsinne,
162,Laos,Tropical rainforest,Olive Oil,1514,100,1514,17.9943,104.81932,Primary Forest,247,143,2760,24.3,Le Ponce Delsinne,
162,Laos,Tropical rainforest,Salt,2,20,2,17.9943,104.81932,Primary Forest,247,143,2760,24.3,Le Ponce Delsinne,
162,Laos,Tropical rainforest,Sugar,489,100,489,17.9943,104.81932,Primary Forest,247,143,2760,24.3,Le Ponce Delsinne,
162,Laos,Tropical rainforest,Water,2,40,2,17.9943,104.81932,Primary Forest,247,143,2760,24.3,Le Ponce Delsinne,
206,Malaysia,Tropical rainforest,Amino Acids,1,20,398,4.948,117.755,Primary lowland dipterocarp rainforest (steep slope next to river),272,42,2298,25.2,T. Fayle,
206,Malaysia,Tropical rainforest,Cookie,101,100,546,4.948,117.755,Primary lowland dipterocarp rainforest (steep slope next to river),272,42,2298,25.2,T. Fayle,
206,Malaysia,Tropical rainforest,Olive Oil,563,100,1963,4.948,117.755,Primary lowland dipterocarp rainforest (steep slope next to river),272,42,2298,25.2,T. Fayle,
206,Malaysia,Tropical rainforest,Salt,3,20,175,4.948,117.755,Primary lowland dipterocarp rainforest (steep slope next to river),272,42,2298,25.2,T. Fayle,
206,Malaysia,Tropical rainforest,Sugar,27,60,495,4.948,117.755,Primary lowland dipterocarp rainforest (steep slope next to river),272,42,2298,25.2,T. Fayle,
206,Malaysia,Tropical rainforest,Water,50,20,56,4.948,117.755,Primary lowland dipterocarp rainforest (steep slope next to river),272,42,2298,25.2,T. Fayle,
207,Malaysia,Tropical rainforest,Amino Acids,8,40,398,4.89,115.763,Primary hill dipterocarp rainforest,810,31,2150,21.9,T. Fayle,
207,Malaysia,Tropical rainforest,Cookie,70,60,546,4.89,115.763,Primary hill dipterocarp rainforest,810,31,2150,21.9,T. Fayle,
207,Malaysia,Tropical rainforest,Olive Oil,153,80,1963,4.89,115.763,Primary hill dipterocarp rainforest,810,31,2150,21.9,T. Fayle,
207,Malaysia,Tropical rainforest,Salt,91,100,175,4.89,115.763,Primary hill dipterocarp rainforest,810,31,2150,21.9,T. Fayle,
207,Malaysia,Tropical rainforest,Sugar,87,100,495,4.89,115.763,Primary hill dipterocarp rainforest,810,31,2150,21.9,T. Fayle,
207,Malaysia,Tropical rainforest,Water,0,0,56,4.89,115.763,Primary hill dipterocarp rainforest,810,31,2150,21.9,T. Fayle,
208,Malaysia,Tropical rainforest,Amino Acids,1,20,398,4.698,116.908,Primary lowland dipterocarp rainforest,536,87,2433,24.1,T. Fayle,
208,Malaysia,Tropical rainforest,Cookie,98,80,546,4.698,116.908,Primary lowland dipterocarp rainforest,536,87,2433,24.1,T. Fayle,
208,Malaysia,Tropical rainforest,Olive Oil,145,100,1963,4.698,116.908,Primary lowland dipterocarp rainforest,536,87,2433,24.1,T. Fayle,
208,Malaysia,Tropical rainforest,Salt,46,80,175,4.698,116.908,Primary lowland dipterocarp rainforest,536,87,2433,24.1,T. Fayle,
208,Malaysia,Tropical rainforest,Sugar,245,80,495,4.698,116.908,Primary lowland dipterocarp rainforest,536,87,2433,24.1,T. Fayle,
208,Malaysia,Tropical rainforest,Water,0,0,56,4.698,116.908,Primary lowland dipterocarp rainforest,536,87,2433,24.1,T. Fayle,
209,Malaysia,Tropical rainforest,Amino Acids,41,80,398,4.6639,117.53,Primary lowland dipterocarp rainforest,305,32,2265,25.7,T. Fayle,
209,Malaysia,Tropical rainforest,Cookie,161,100,546,4.6639,117.53,Primary lowland dipterocarp rainforest,305,32,2265,25.7,T. Fayle,
209,Malaysia,Tropical rainforest,Olive Oil,587,80,1963,4.6639,117.53,Primary lowland dipterocarp rainforest,305,32,2265,25.7,T. Fayle,
209,Malaysia,Tropical rainforest,Salt,22,60,175,4.6639,117.53,Primary lowland dipterocarp rainforest,305,32,2265,25.7,T. Fayle,
209,Malaysia,Tropical rainforest,Sugar,51,80,495,4.6639,117.53,Primary lowland dipterocarp rainforest,305,32,2265,25.7,T. Fayle,
209,Malaysia,Tropical rainforest,Water,6,20,56,4.6639,117.53,Primary lowland dipterocarp rainforest,305,32,2265,25.7,T. Fayle,
210,Malaysia,Tropical rainforest,Amino Acids,347,60,398,4.744,116.971,Primary lowland dipterocarp rainforest,240,82,2533,25.6,T. Fayle,
210,Malaysia,Tropical rainforest,Cookie,116,100,546,4.744,116.971,Primary lowland dipterocarp rainforest,240,82,2533,25.6,T. Fayle,
210,Malaysia,Tropical rainforest,Olive Oil,515,100,1963,4.744,116.971,Primary lowland dipterocarp rainforest,240,82,2533,25.6,T. Fayle,
210,Malaysia,Tropical rainforest,Salt,13,60,175,4.744,116.971,Primary lowland dipterocarp rainforest,240,82,2533,25.6,T. Fayle,
210,Malaysia,Tropical rainforest,Sugar,85,100,495,4.744,116.971,Primary lowland dipterocarp rainforest,240,82,2533,25.6,T. Fayle,
210,Malaysia,Tropical rainforest,Water,0,0,56,4.744,116.971,Primary lowland dipterocarp rainforest,240,82,2533,25.6,T. Fayle,
185,Mexico,Tropical seasonal forest/Savanna,Amino Acids,1,20,31,20.204287,-87.433705,Mangrove and Beach Brush,2,1,1208,25.9,Del Toro; R. Ribbons,Tulum
185,Mexico,Tropical seasonal forest/Savanna,Cookie,71,60,644,20.204287,-87.433705,Mangrove and Beach Brush,2,1,1208,25.9,Del Toro; R. Ribbons,Tulum
185,Mexico,Tropical seasonal forest/Savanna,Olive Oil,50,20,1146,20.204287,-87.433705,Mangrove and Beach Brush,2,1,1208,25.9,Del Toro; R. Ribbons,Tulum
185,Mexico,Tropical seasonal forest/Savanna,Salt,0,0,29,20.204287,-87.433705,Mangrove and Beach Brush,2,1,1208,25.9,Del Toro; R. Ribbons,Tulum
185,Mexico,Tropical seasonal forest/Savanna,Sugar,106,80,175,20.204287,-87.433705,Mangrove and Beach Brush,2,1,1208,25.9,Del Toro; R. Ribbons,Tulum
185,Mexico,Tropical seasonal forest/Savanna,Water,0,0,4,20.204287,-87.433705,Mangrove and Beach Brush,2,1,1208,25.9,Del Toro; R. Ribbons,Tulum
186,Mexico,Tropical seasonal forest/Savanna,Amino Acids,14,20,31,20.217256,-87.438692,Mangrove and Beach Brush,3,1,1209,25.8,Del Toro; R. Ribbons,
186,Mexico,Tropical seasonal forest/Savanna,Cookie,94,80,644,20.217256,-87.438692,Mangrove and Beach Brush,3,1,1209,25.8,Del Toro; R. Ribbons,
186,Mexico,Tropical seasonal forest/Savanna,Olive Oil,58,100,1146,20.217256,-87.438692,Mangrove and Beach Brush,3,1,1209,25.8,Del Toro; R. Ribbons,
186,Mexico,Tropical seasonal forest/Savanna,Salt,4,40,29,20.217256,-87.438692,Mangrove and Beach Brush,3,1,1209,25.8,Del Toro; R. Ribbons,
186,Mexico,Tropical seasonal forest/Savanna,Sugar,41,60,175,20.217256,-87.438692,Mangrove and Beach Brush,3,1,1209,25.8,Del Toro; R. Ribbons,
186,Mexico,Tropical seasonal forest/Savanna,Water,4,20,4,20.217256,-87.438692,Mangrove and Beach Brush,3,1,1209,25.8,Del Toro; R. Ribbons,
188,Mexico,Tropical seasonal forest/Savanna,Amino Acids,16,60,31,17.98936,-92.973265,Organic Cacao Plantation,15,45,1962,26.9,Del Toro; R. Ribbons,
188,Mexico,Tropical seasonal forest/Savanna,Cookie,479,100,644,17.98936,-92.973265,Organic Cacao Plantation,15,45,1962,26.9,Del Toro; R. Ribbons,
188,Mexico,Tropical seasonal forest/Savanna,Olive Oil,1038,100,1146,17.98936,-92.973265,Organic Cacao Plantation,15,45,1962,26.9,Del Toro; R. Ribbons,
188,Mexico,Tropical seasonal forest/Savanna,Salt,25,60,29,17.98936,-92.973265,Organic Cacao Plantation,15,45,1962,26.9,Del Toro; R. Ribbons,
188,Mexico,Tropical seasonal forest/Savanna,Sugar,28,60,175,17.98936,-92.973265,Organic Cacao Plantation,15,45,1962,26.9,Del Toro; R. Ribbons,
188,Mexico,Tropical seasonal forest/Savanna,Water,0,0,4,17.98936,-92.973265,Organic Cacao Plantation,15,45,1962,26.9,Del Toro; R. Ribbons,
189,Mexico,Tropical rainforest,Amino Acids,1,20,1,17.621285,-92.460639,Subtropical dry forest,210,107,3059,26.3,Del Toro; R. Ribbons,
189,Mexico,Tropical rainforest,Cookie,673,80,673,17.621285,-92.460639,Subtropical dry forest,210,107,3059,26.3,Del Toro; R. Ribbons,
189,Mexico,Tropical rainforest,Olive Oil,4,60,4,17.621285,-92.460639,Subtropical dry forest,210,107,3059,26.3,Del Toro; R. Ribbons,
189,Mexico,Tropical rainforest,Salt,9,40,9,17.621285,-92.460639,Subtropical dry forest,210,107,3059,26.3,Del Toro; R. Ribbons,
189,Mexico,Tropical rainforest,Sugar,333,80,333,17.621285,-92.460639,Subtropical dry forest,210,107,3059,26.3,Del Toro; R. Ribbons,
189,Mexico,Tropical rainforest,Water,0,0,0,17.621285,-92.460639,Subtropical dry forest,210,107,3059,26.3,Del Toro; R. Ribbons,
94,New Caladonia,Tropical seasonal forest/Savanna,Amino Acids,0,0,89,-21.208,165.298,Rainforest on volcano-sedimentary soils,498,21,1636,20.4,Berman,New Caledonia 1 - Berman
94,New Caladonia,Tropical seasonal forest/Savanna,Cookie,71,80,129,-21.208,165.298,Rainforest on volcano-sedimentary soils,498,21,1636,20.4,Berman,New Caledonia 1 - Berman
94,New Caladonia,Tropical seasonal forest/Savanna,Olive Oil,140,100,242,-21.208,165.298,Rainforest on volcano-sedimentary soils,498,21,1636,20.4,Berman,New Caledonia 1 - Berman
94,New Caladonia,Tropical seasonal forest/Savanna,Salt,0,0,101,-21.208,165.298,Rainforest on volcano-sedimentary soils,498,21,1636,20.4,Berman,New Caledonia 1 - Berman
94,New Caladonia,Tropical seasonal forest/Savanna,Sugar,19,60,99,-21.208,165.298,Rainforest on volcano-sedimentary soils,498,21,1636,20.4,Berman,New Caledonia 1 - Berman
94,New Caladonia,Tropical seasonal forest/Savanna,Water,0,0,193,-21.208,165.298,Rainforest on volcano-sedimentary soils,498,21,1636,20.4,Berman,New Caledonia 1 - Berman
95,New Caladonia,Tropical seasonal forest/Savanna,Amino Acids,80,40,89,-21.18583,165.22944,Rainforest on volcano-sedimentary soils,451,22,1628,21,Berman,New Caledonai 2 - Berman
95,New Caladonia,Tropical seasonal forest/Savanna,Cookie,46,80,129,-21.18583,165.22944,Rainforest on volcano-sedimentary soils,451,22,1628,21,Berman,New Caledonai 2 - Berman
95,New Caladonia,Tropical seasonal forest/Savanna,Olive Oil,61,60,242,-21.18583,165.22944,Rainforest on volcano-sedimentary soils,451,22,1628,21,Berman,New Caledonai 2 - Berman
95,New Caladonia,Tropical seasonal forest/Savanna,Salt,93,100,101,-21.18583,165.22944,Rainforest on volcano-sedimentary soils,451,22,1628,21,Berman,New Caledonai 2 - Berman
95,New Caladonia,Tropical seasonal forest/Savanna,Sugar,73,100,99,-21.18583,165.22944,Rainforest on volcano-sedimentary soils,451,22,1628,21,Berman,New Caledonai 2 - Berman
95,New Caladonia,Tropical seasonal forest/Savanna,Water,93,80,193,-21.18583,165.22944,Rainforest on volcano-sedimentary soils,451,22,1628,21,Berman,New Caledonai 2 - Berman
96,New Caladonia,Tropical seasonal forest/Savanna,Amino Acids,9,60,89,-22.15444,166.59417,Rainforest on ultramafic soils,451,10,2052,20.3,Berman,New Caledonia 3 - Berman
96,New Caladonia,Tropical seasonal forest/Savanna,Cookie,12,60,129,-22.15444,166.59417,Rainforest on ultramafic soils,451,10,2052,20.3,Berman,New Caledonia 3 - Berman
96,New Caladonia,Tropical seasonal forest/Savanna,Olive Oil,41,60,242,-22.15444,166.59417,Rainforest on ultramafic soils,451,10,2052,20.3,Berman,New Caledonia 3 - Berman
96,New Caladonia,Tropical seasonal forest/Savanna,Salt,8,40,101,-22.15444,166.59417,Rainforest on ultramafic soils,451,10,2052,20.3,Berman,New Caledonia 3 - Berman
96,New Caladonia,Tropical seasonal forest/Savanna,Sugar,7,80,99,-22.15444,166.59417,Rainforest on ultramafic soils,451,10,2052,20.3,Berman,New Caledonia 3 - Berman
96,New Caladonia,Tropical seasonal forest/Savanna,Water,100,60,193,-22.15444,166.59417,Rainforest on ultramafic soils,451,10,2052,20.3,Berman,New Caledonia 3 - Berman
161,Papua New Guinea,Tropical seasonal forest/Savanna,Amino Acids,0,0,0,-8.52,146.756,Primary Forest,48,36,1851,24.2,Le Ponce Delsinne,PNG; Primary Forest
161,Papua New Guinea,Tropical seasonal forest/Savanna,Cookie,35,80,35,-8.52,146.756,Primary Forest,48,36,1851,24.2,Le Ponce Delsinne,PNG; Primary Forest
161,Papua New Guinea,Tropical seasonal forest/Savanna,Olive Oil,528,100,528,-8.52,146.756,Primary Forest,48,36,1851,24.2,Le Ponce Delsinne,PNG; Primary Forest
161,Papua New Guinea,Tropical seasonal forest/Savanna,Salt,1,20,1,-8.52,146.756,Primary Forest,48,36,1851,24.2,Le Ponce Delsinne,PNG; Primary Forest
161,Papua New Guinea,Tropical seasonal forest/Savanna,Sugar,42,60,42,-8.52,146.756,Primary Forest,48,36,1851,24.2,Le Ponce Delsinne,PNG; Primary Forest
161,Papua New Guinea,Tropical seasonal forest/Savanna,Water,0,0,0,-8.52,146.756,Primary Forest,48,36,1851,24.2,Le Ponce Delsinne,PNG; Primary Forest
2,Peru,Tropical rainforest,Amino Acids,22,100,22,-12.84,-69.29,Rain forest,206,506,2492,25.3,Rodriguez,Tambopata
2,Peru,Tropical rainforest,Cookie,44,80,44,-12.84,-69.29,Rain forest,206,506,2492,25.3,Rodriguez,Tambopata
2,Peru,Tropical rainforest,Olive Oil,188,100,188,-12.84,-69.29,Rain forest,206,506,2492,25.3,Rodriguez,Tambopata
2,Peru,Tropical rainforest,Salt,132,80,132,-12.84,-69.29,Rain forest,206,506,2492,25.3,Rodriguez,Tambopata
2,Peru,Tropical rainforest,Sugar,60,80,60,-12.84,-69.29,Rain forest,206,506,2492,25.3,Rodriguez,Tambopata
2,Peru,Tropical rainforest,Water,28,100,28,-12.84,-69.29,Rain forest,206,506,2492,25.3,Rodriguez,Tambopata
57,Spain,Woodland/Shrubland,Amino Acids,0,0,94,41.4675,2.10083,open mediterranean mixed pine - oak forest,123,12,595,16.1,Gomez,1/1/2001
57,Spain,Woodland/Shrubland,Cookie,3,40,162,41.4675,2.10083,open mediterranean mixed pine - oak forest,123,12,595,16.1,Gomez,1/1/2001
57,Spain,Woodland/Shrubland,Olive Oil,17,60,191,41.4675,2.10083,open mediterranean mixed pine - oak forest,123,12,595,16.1,Gomez,1/1/2001
57,Spain,Woodland/Shrubland,Salt,1,20,37,41.4675,2.10083,open mediterranean mixed pine - oak forest,123,12,595,16.1,Gomez,1/1/2001
57,Spain,Woodland/Shrubland,Sugar,1,20,145,41.4675,2.10083,open mediterranean mixed pine - oak forest,123,12,595,16.1,Gomez,1/1/2001
57,Spain,Woodland/Shrubland,Water,1,20,34,41.4675,2.10083,open mediterranean mixed pine - oak forest,123,12,595,16.1,Gomez,1/1/2001
58,Spain,Woodland/Shrubland,Amino Acids,0,0,94,42.0375,2.73306,open mediterranean cork oak forest,81,37,787,14.7,Gomez,2/1/2001
58,Spain,Woodland/Shrubland,Cookie,0,0,162,42.0375,2.73306,open mediterranean cork oak forest,81,37,787,14.7,Gomez,2/1/2001
58,Spain,Woodland/Shrubland,Olive Oil,13,60,191,42.0375,2.73306,open mediterranean cork oak forest,81,37,787,14.7,Gomez,2/1/2001
58,Spain,Woodland/Shrubland,Salt,1,20,37,42.0375,2.73306,open mediterranean cork oak forest,81,37,787,14.7,Gomez,2/1/2001
58,Spain,Woodland/Shrubland,Sugar,2,40,145,42.0375,2.73306,open mediterranean cork oak forest,81,37,787,14.7,Gomez,2/1/2001
58,Spain,Woodland/Shrubland,Water,0,0,34,42.0375,2.73306,open mediterranean cork oak forest,81,37,787,14.7,Gomez,2/1/2001
59,Spain,Woodland/Shrubland,Amino Acids,28,40,94,42.02028,2.73056,riparian forest,81,36,787,14.7,Gomez and Abril,3/1/2001
59,Spain,Woodland/Shrubland,Cookie,1,20,162,42.02028,2.73056,riparian forest,81,36,787,14.7,Gomez and Abril,3/1/2001
59,Spain,Woodland/Shrubland,Olive Oil,1,20,191,42.02028,2.73056,riparian forest,81,36,787,14.7,Gomez and Abril,3/1/2001
59,Spain,Woodland/Shrubland,Salt,0,0,37,42.02028,2.73056,riparian forest,81,36,787,14.7,Gomez and Abril,3/1/2001
59,Spain,Woodland/Shrubland,Sugar,0,0,145,42.02028,2.73056,riparian forest,81,36,787,14.7,Gomez and Abril,3/1/2001
59,Spain,Woodland/Shrubland,Water,6,20,34,42.02028,2.73056,riparian forest,81,36,787,14.7,Gomez and Abril,3/1/2001
123,Spain,Woodland/Shrubland,Amino Acids,1,20,94,41.41229,2.115729,Shrubland,253,8,629,15.9,Arnan,Spain1-Arnan
123,Spain,Woodland/Shrubland,Cookie,142,80,162,41.41229,2.115729,Shrubland,253,8,629,15.9,Arnan,Spain1-Arnan
123,Spain,Woodland/Shrubland,Olive Oil,160,80,191,41.41229,2.115729,Shrubland,253,8,629,15.9,Arnan,Spain1-Arnan
123,Spain,Woodland/Shrubland,Salt,16,20,37,41.41229,2.115729,Shrubland,253,8,629,15.9,Arnan,Spain1-Arnan
